,Game ID,Word,Group Name,Group Level,Starting Row,Starting Column
4521,288,FUJIFILM,CAMERA BRANDS,1,3,2
4522,288,NEAPOLITAN,ITALIAN DEMONYMS,2,3,3
4523,288,SKYBOX,SEEN AT A SPORTS STADIUM,0,3,4
4524,288,HASSELBLAD,CAMERA BRANDS,1,4,1
4525,288,VENETIAN,ITALIAN DEMONYMS,2,4,2
4526,288,SCOREBOARD,SEEN AT A SPORTS STADIUM,0,4,3
4527,288,POLAROID,CAMERA BRANDS,1,4,4
4528,289,POP,PALINDROMES,2,1,1
4529,289,EYE,PALINDROMES,2,1,2
4530,289,COW,FEMALE ANIMALS,1,1,3
4531,289,GAG,PALINDROMES,2,1,4
4532,289,EAR,STARTS OF PLANET NAMES,3,2,1
4533,289,YAK,"CHAT, INFORMALLY",0,2,2
4534,289,EWE,FEMALE ANIMALS,1,2,3
4535,289,JAW,"CHAT, INFORMALLY",0,2,4
4536,289,DOE,FEMALE ANIMALS,1,3,1
4537,289,MAR,STARTS OF PLANET NAMES,3,3,2
4538,289,YAP,"CHAT, INFORMALLY",0,3,3
4539,289,BIB,PALINDROMES,2,3,4
4540,289,SAT,STARTS OF PLANET NAMES,3,4,1
4541,289,HEN,FEMALE ANIMALS,1,4,2
4542,289,MER,STARTS OF PLANET NAMES,3,4,3
4543,289,GAB,"CHAT, INFORMALLY",0,4,4
4544,290,VOLLEYBALL,THINGS YOU CAN SET,3,1,1
4545,290,SQUASH,APPLY PRESSURE TO,1,1,2
4546,290,TABLE,THINGS YOU CAN SET,3,1,3
4547,290,HOCKEY,OLYMPIC SPORTS,2,1,4
4548,290,RECORD,THINGS YOU CAN SET,3,2,1
4549,290,BREAKING,OLYMPIC SPORTS,2,2,2
4550,290,CRICKET,JUMPING ANIMALS,0,2,3
4551,290,PRESS,APPLY PRESSURE TO,1,2,4
4552,290,FROG,JUMPING ANIMALS,0,3,1
4553,290,SKELETON,OLYMPIC SPORTS,2,3,2
4554,290,MOOD,THINGS YOU CAN SET,3,3,3
4555,290,CRUSH,APPLY PRESSURE TO,1,3,4
4556,290,TRAMPOLINE,OLYMPIC SPORTS,2,4,1
4557,290,KANGAROO,JUMPING ANIMALS,0,4,2
4558,290,MASH,APPLY PRESSURE TO,1,4,3
4559,290,HARE,JUMPING ANIMALS,0,4,4
4560,291,SHADOW,PURSUE,2,1,1
4561,291,NAME,SEEN IN A PASSPORT,3,1,2
4562,291,VISA,SEEN IN A PASSPORT,3,1,3
4563,291,TRACK,PURSUE,2,1,4
4564,291,DISCOVER,BECOME AWARE OF,1,2,1
4565,291,PHOTO,SEEN IN A PASSPORT,3,2,2
4566,291,GLORY,KUDOS,0,2,3
4567,291,STAMP,SEEN IN A PASSPORT,3,2,4
4568,291,CHASE,PURSUE,2,3,1
4569,291,PROPS,KUDOS,0,3,2
4570,291,LEARN,BECOME AWARE OF,1,3,3
4571,291,CREDIT,KUDOS,0,3,4
4572,291,TAIL,PURSUE,2,4,1
4573,291,FIND,BECOME AWARE OF,1,4,2
4574,291,PRAISE,KUDOS,0,4,3
4575,291,REALIZE,BECOME AWARE OF,1,4,4
4576,292,SKIP,FAIL TO ATTEND,1,1,1
4577,292,CAMEL,YELLOW-BROWN SHADES,0,1,2
4578,292,BEIGE,YELLOW-BROWN SHADES,0,1,3
4579,292,ROMP,DECISIVE VICTORY,2,1,4
4580,292,COLOR,___ WHEEL,3,2,1
4581,292,CUT,FAIL TO ATTEND,1,2,2
4582,292,BLOWOUT,DECISIVE VICTORY,2,2,3
4583,292,HAMSTER,___ WHEEL,3,2,4
4584,292,CHEESE,___ WHEEL,3,3,1
4585,292,SWEEP,DECISIVE VICTORY,2,3,2
4586,292,DITCH,FAIL TO ATTEND,1,3,3
4587,292,TAN,YELLOW-BROWN SHADES,0,3,4
4588,292,PRAYER,___ WHEEL,3,4,1
4589,292,KHAKI,YELLOW-BROWN SHADES,0,4,2
4590,292,MISS,FAIL TO ATTEND,1,4,3
4591,292,ROUT,DECISIVE VICTORY,2,4,4
4592,293,PACE,HOW FAST SOMETHING IS GOING,0,1,1
4593,293,CLIPPER,N.B.A. TEAM PLAYER,2,1,2
4594,293,MOVE,"""STEP ON IT!""",1,1,3
4595,293,MEDICINE,TELE___,3,1,4
4596,293,FASTER,"""STEP ON IT!""",1,2,1
4597,293,PROMPTER,TELE___,3,2,2
4598,293,ROCKET,N.B.A. TEAM PLAYER,2,2,3
4599,293,SPEED,HOW FAST SOMETHING IS GOING,0,2,4
4600,293,GO,"""STEP ON IT!""",1,3,1
4601,293,SPUR,N.B.A. TEAM PLAYER,2,3,2
4602,293,COMMUTE,TELE___,3,3,3
4603,293,HURRY,"""STEP ON IT!""",1,3,4
4604,293,RATE,HOW FAST SOMETHING IS GOING,0,4,1
4605,293,VISION,TELE___,3,4,2
4606,293,CLIP,HOW FAST SOMETHING IS GOING,0,4,3
4607,293,PACER,N.B.A. TEAM PLAYER,2,4,4
4608,294,BUD,PLANT GROWTHS,1,1,1
4609,294,LIGHT,SOLAR EMANATIONS,3,1,2
4610,294,HARP,MUSICAL INSTRUMENTS,0,1,3
4611,294,SHOOT,PLANT GROWTHS,1,1,4
4612,294,CORONA,SOLAR EMANATIONS,3,2,1
4613,294,BASS,MUSICAL INSTRUMENTS,0,2,2
4614,294,FLARE,SOLAR EMANATIONS,3,2,3
4615,294,REAR,BRING UP,2,2,4
4616,294,FOSTER,BRING UP,2,3,1
4617,294,BLOOM,PLANT GROWTHS,1,3,2
4618,294,NURSE,BRING UP,2,3,3
4619,294,RECORDER,MUSICAL INSTRUMENTS,0,3,4
4620,294,BASSOON,MUSICAL INSTRUMENTS,0,4,1
4621,294,RAISE,BRING UP,2,4,2
4622,294,SPROUT,PLANT GROWTHS,1,4,3
4623,294,RADIATION,SOLAR EMANATIONS,3,4,4
4624,295,BINGO,GAMES OF CHANCE,2,1,1
4625,295,ROW,QUARREL,1,1,2
4626,295,CORRECT,UPDATE FOR ACCURACY,0,1,3
4627,295,COMPUTER,___ CHIP,3,1,4
4628,295,FIGHT,QUARREL,1,2,1
4629,295,AMEND,UPDATE FOR ACCURACY,0,2,2
4630,295,BLUE,___ CHIP,3,2,3
4631,295,POTATO,___ CHIP,3,2,4
4632,295,FIX,UPDATE FOR ACCURACY,0,3,1
4633,295,TIFF,QUARREL,1,3,2
4634,295,POKER,___ CHIP,3,3,3
4635,295,ROULETTE,GAMES OF CHANCE,2,3,4
4636,295,REVISE,UPDATE FOR ACCURACY,0,4,1
4637,295,LOTTERY,GAMES OF CHANCE,2,4,2
4638,295,SCRAP,QUARREL,1,4,3
4639,295,WAR,GAMES OF CHANCE,2,4,4
4640,296,BLUE,KINDS OF WHALES,2,1,1
4641,296,CASINO,THINGS WITH SLOTS,3,1,2
4642,296,GRAY,KINDS OF WHALES,2,1,3
4643,296,SPATULA,THINGS WITH SLOTS,3,1,4
4644,296,DEPARTED,EXITED,0,2,1
4645,296,RIGHT,KINDS OF WHALES,2,2,2
4646,296,AVIATOR,ONE FLYING AN AIRPLANE,1,2,3
4647,296,LEFT,EXITED,0,2,4
4648,296,ACE,ONE FLYING AN AIRPLANE,1,3,1
4649,296,SPLIT,EXITED,0,3,2
4650,296,ATM,THINGS WITH SLOTS,3,3,3
4651,296,FLIER,ONE FLYING AN AIRPLANE,1,3,4
4652,296,WENT,EXITED,0,4,1
4653,296,SCHEDULE,THINGS WITH SLOTS,3,4,2
4654,296,PILOT,ONE FLYING AN AIRPLANE,1,4,3
4655,296,FIN,KINDS OF WHALES,2,4,4
4656,297,HAPPY,DISNEY CHARACTERS,1,1,1
4657,297,PRETTY,ESPECIALLY,0,1,2
4658,297,SHINY,"BODY PARTS PLUS ""Y""",3,1,3
4659,297,SKY,KINDS OF BLUE,2,1,4
4660,297,BABY,KINDS OF BLUE,2,2,1
4661,297,LADY,DISNEY CHARACTERS,1,2,2
4662,297,ARMY,"BODY PARTS PLUS ""Y""",3,2,3
4663,297,NAVY,KINDS OF BLUE,2,2,4
4664,297,TIFFANY,KINDS OF BLUE,2,3,1
4665,297,LIVERY,"BODY PARTS PLUS ""Y""",3,3,2
4666,297,COLONY,"BODY PARTS PLUS ""Y""",3,3,3
4667,297,REALLY,ESPECIALLY,0,3,4
4668,297,MIGHTY,ESPECIALLY,0,4,1
4669,297,DAISY,DISNEY CHARACTERS,1,4,2
4670,297,VERY,ESPECIALLY,0,4,3
4671,297,GOOFY,DISNEY CHARACTERS,1,4,4
4672,304,SMOKES,"PRESERVES, AS MEAT",1,1,1
4673,304,JAMS,PREDICAMENTS,2,1,2
4674,304,CANS,"PRESERVES, AS MEAT",1,1,3
4675,304,MITTENS,THINGS IN “MY FAVORITE THINGS”,3,1,4
4676,304,PUFFS,BREATHES HEAVILY,0,2,1
4677,304,KETTLES,THINGS IN “MY FAVORITE THINGS”,3,2,2
4678,304,SPOTS,PREDICAMENTS,2,2,3
4679,304,SALTS,"PRESERVES, AS MEAT",1,2,4
4680,304,RAINDROPS,THINGS IN “MY FAVORITE THINGS”,3,3,1
4681,304,PANTS,BREATHES HEAVILY,0,3,2
4682,304,PICKLES,PREDICAMENTS,2,3,3
4683,304,WHISKERS,THINGS IN “MY FAVORITE THINGS”,3,3,4
4684,304,GASPS,BREATHES HEAVILY,0,4,1
4685,304,CURES,"PRESERVES, AS MEAT",1,4,2
4686,304,BINDS,PREDICAMENTS,2,4,3
4687,304,HUFFS,BREATHES HEAVILY,0,4,4
4688,301,HONEY,___ BEAR,3,1,1
4689,301,BROWN,___ BEAR,3,1,2
4690,301,CORSET,THINGS THAT ARE CINCHED IN THE MIDDLE,2,1,3
4691,301,MINERAL,KINDS OF WATER,1,1,4
4692,301,SPRING,KINDS OF WATER,1,2,1
4693,301,SLIP,TAKE A TUMBLE,0,2,2
4694,301,TEDDY,___ BEAR,3,2,3
4695,301,WASP,THINGS THAT ARE CINCHED IN THE MIDDLE,2,2,4
4696,301,FALL,TAKE A TUMBLE,0,3,1
4697,301,HOURGLASS,THINGS THAT ARE CINCHED IN THE MIDDLE,2,3,2
4698,301,TAP,KINDS OF WATER,1,3,3
4699,301,BOO-BOO,___ BEAR,3,3,4
4700,301,STILL,KINDS OF WATER,1,4,1
4701,301,SPILL,TAKE A TUMBLE,0,4,2
4702,301,DIABOLO,THINGS THAT ARE CINCHED IN THE MIDDLE,2,4,3
4703,301,TRIP,TAKE A TUMBLE,0,4,4
4704,307,🍞,FOOD SLANG FOR MONEY,0,1,1
4705,307,🧠,WORDS THAT RHYME,1,1,2
4706,307,🫖,LETTER HOMOPHONES,3,1,3
4707,307,🪚,HORROR MOVIES,2,1,4
4708,307,😱,HORROR MOVIES,2,2,1
4709,307,🐑,LETTER HOMOPHONES,3,2,2
4710,307,🥬,FOOD SLANG FOR MONEY,0,2,3
4711,307,🚂,WORDS THAT RHYME,1,2,4
4712,307,👽,HORROR MOVIES,2,3,1
4713,307,🧀,FOOD SLANG FOR MONEY,0,3,2
4714,307,🌧️,WORDS THAT RHYME,1,3,3
4715,307,👁️,LETTER HOMOPHONES,3,3,4
4716,307,🥓,FOOD SLANG FOR MONEY,0,4,1
4717,307,✈️,WORDS THAT RHYME,1,4,2
4718,307,🐝,LETTER HOMOPHONES,3,4,3
4719,307,🧛,HORROR MOVIES,2,4,4
4720,305,MOCCASIN,KINDS OF SNAKES,1,1,1
4721,305,PRINCE,SEEN IN “CINDERELLA”,2,1,2
4722,305,POKE,THRUST,0,1,3
4723,305,BALL,SEEN IN “CINDERELLA”,2,1,4
4724,305,SLIPPER,SEEN IN “CINDERELLA”,2,2,1
4725,305,ELBOW,PASTA SHAPES,3,2,2
4726,305,BOA,KINDS OF SNAKES,1,2,3
4727,305,BOWTIE,PASTA SHAPES,3,2,4
4728,305,STICK,THRUST,0,3,1
4729,305,TUBE,PASTA SHAPES,3,3,2
4730,305,WHEEL,PASTA SHAPES,3,3,3
4731,305,PROD,THRUST,0,3,4
4732,305,MAMBA,KINDS OF SNAKES,1,4,1
4733,305,JAB,THRUST,0,4,2
4734,305,PUMPKIN,SEEN IN “CINDERELLA”,2,4,3
4735,305,ADDER,KINDS OF SNAKES,1,4,4
4736,302,MASS,STARTS OF U.S. STATES,3,1,1
4737,302,MARY,STARTS OF U.S. STATES,3,1,2
4738,302,NORMAL,SKIN TYPES,2,1,3
4739,302,WASH,STARTS OF U.S. STATES,3,1,4
4740,302,STANDARD,MODEL FOR REFERENCE,0,2,1
4741,302,DRY,SKIN TYPES,2,2,2
4742,302,YARDSTICK,MODEL FOR REFERENCE,0,2,3
4743,302,FOLD,POKER ACTIONS,1,2,4
4744,302,OILY,SKIN TYPES,2,3,1
4745,302,CHECK,POKER ACTIONS,1,3,2
4746,302,GAUGE,MODEL FOR REFERENCE,0,3,3
4747,302,COMBINATION,SKIN TYPES,2,3,4
4748,302,CALL,POKER ACTIONS,1,4,1
4749,302,KENT,STARTS OF U.S. STATES,3,4,2
4750,302,BENCHMARK,MODEL FOR REFERENCE,0,4,3
4751,302,BET,POKER ACTIONS,1,4,4
4752,303,BUZZ,EXHILARATION,1,1,1
4753,303,GIFT,___ WRAP,3,1,2
4754,303,SHRINK,___ WRAP,3,1,3
4755,303,DART,THROWN IN TARGET GAMES,2,1,4
4756,303,SCRAMBLE,WAYS TO PREPARE EGGS,0,2,1
4757,303,AXE,THROWN IN TARGET GAMES,2,2,2
4758,303,RUSH,EXHILARATION,1,2,3
4759,303,RING,THROWN IN TARGET GAMES,2,2,4
4760,303,BUBBLE,___ WRAP,3,3,1
4761,303,HORSESHOE,THROWN IN TARGET GAMES,2,3,2
4762,303,BOIL,WAYS TO PREPARE EGGS,0,3,3
4763,303,KICK,EXHILARATION,1,3,4
4764,303,BODY,___ WRAP,3,4,1
4765,303,FRY,WAYS TO PREPARE EGGS,0,4,2
4766,303,THRILL,EXHILARATION,1,4,3
4767,303,POACH,WAYS TO PREPARE EGGS,0,4,4
4768,298,SWEET,WINE TASTING DESCRIPTORS,2,1,1
4769,298,BEAR,"CARRY, AS A FEELING",1,1,2
4770,298,TINDER,STARTING WITH METALS,3,1,3
4771,298,DRY,WINE TASTING DESCRIPTORS,2,1,4
4772,298,HARBOR,"CARRY, AS A FEELING",1,2,1
4773,298,CHAIR,PIECES OF FURNITURE,0,2,2
4774,298,GOLDILOCKS,STARTING WITH METALS,3,2,3
4775,298,LEADERSHIP,STARTING WITH METALS,3,2,4
4776,298,MAINTAIN,"CARRY, AS A FEELING",1,3,1
4777,298,IRONIC,STARTING WITH METALS,3,3,2
4778,298,BALANCED,WINE TASTING DESCRIPTORS,2,3,3
4779,298,BED,PIECES OF FURNITURE,0,3,4
4780,298,TABLE,PIECES OF FURNITURE,0,4,1
4781,298,HOLD,"CARRY, AS A FEELING",1,4,2
4782,298,COUCH,PIECES OF FURNITURE,0,4,3
4783,298,FULL,WINE TASTING DESCRIPTORS,2,4,4
4784,310,POWER,HORSE___,3,1,1
4785,310,DRIVE,INTRINSIC MOTIVATORS,0,1,2
4786,310,WILL,INTRINSIC MOTIVATORS,0,1,3
4787,310,SHORTS,SUMMER GEAR,1,1,4
4788,310,SHOE,HORSE___,3,2,1
4789,310,SERIES,COLLECTION,2,2,2
4790,310,TEE,SUMMER GEAR,1,2,3
4791,310,FLY,HORSE___,3,2,4
4792,310,BATTERY,COLLECTION,2,3,1
4793,310,SUNGLASSES,SUMMER GEAR,1,3,2
4794,310,SET,COLLECTION,2,3,3
4795,310,RADISH,HORSE___,3,3,4
4796,310,DESIRE,INTRINSIC MOTIVATORS,0,4,1
4797,310,ARRAY,COLLECTION,2,4,2
4798,310,HAT,SUMMER GEAR,1,4,3
4799,310,RESOLVE,INTRINSIC MOTIVATORS,0,4,4
4800,309,CRAZY,___ HORSE,3,1,1
4801,309,PEANUTS,FOUND IN CRACKER JACKS,2,1,2
4802,309,PRIZE,FOUND IN CRACKER JACKS,2,1,3
4803,309,FIRM,STURDY,1,1,4
4804,309,PIGPEN,DISORDERLY PLACE,0,2,1
4805,309,SOUND,STURDY,1,2,2
4806,309,GIFT,___ HORSE,3,2,3
4807,309,CHARLEY,___ HORSE,3,2,4
4808,309,STABLE,STURDY,1,3,1
4809,309,STY,DISORDERLY PLACE,0,3,2
4810,309,DARK,___ HORSE,3,3,3
4811,309,CARAMEL,FOUND IN CRACKER JACKS,2,3,4
4812,309,DUMP,DISORDERLY PLACE,0,4,1
4813,309,POPCORN,FOUND IN CRACKER JACKS,2,4,2
4814,309,SOLID,STURDY,1,4,3
4815,309,MESS,DISORDERLY PLACE,0,4,4
4816,308,FLASH,BRIEF MOMENT,0,1,1
4817,308,CLASH,DISPUTE,1,1,2
4818,308,WINK,BRIEF MOMENT,0,1,3
4819,308,SPAT,ACCESSORIES FOR MR. PEANUT,3,1,4
4820,308,ZIP,SLANG FOR ZERO,2,2,1
4821,308,CANE,ACCESSORIES FOR MR. PEANUT,3,2,2
4822,308,LOVE,SLANG FOR ZERO,2,2,3
4823,308,HEARTBEAT,BRIEF MOMENT,0,2,4
4824,308,TIFF,DISPUTE,1,3,1
4825,308,SQUAT,SLANG FOR ZERO,2,3,2
4826,308,SCRAP,DISPUTE,1,3,3
4827,308,MONOCLE,ACCESSORIES FOR MR. PEANUT,3,3,4
4828,308,TANGLE,DISPUTE,1,4,1
4829,308,TOP HAT,ACCESSORIES FOR MR. PEANUT,3,4,2
4830,308,JIFF,BRIEF MOMENT,0,4,3
4831,308,JACK,SLANG FOR ZERO,2,4,4
4832,300,EAR,WORDS BEFORE “DRUM”,3,1,1
4833,300,SCOPE,BREADTH,0,1,2
4834,300,IRON,HAIR TOOLS,1,1,3
4835,300,OIL,WORDS BEFORE “DRUM”,3,1,4
4836,300,CREST,HERALDRY TERMS,2,2,1
4837,300,BRUSH,HAIR TOOLS,1,2,2
4838,300,ARMS,HERALDRY TERMS,2,2,3
4839,300,REACH,BREADTH,0,2,4
4840,300,KETTLE,WORDS BEFORE “DRUM”,3,3,1
4841,300,RANGE,BREADTH,0,3,2
4842,300,COMB,HAIR TOOLS,1,3,3
4843,300,STEEL,WORDS BEFORE “DRUM”,3,3,4
4844,300,DRYER,HAIR TOOLS,1,4,1
4845,300,COAT,HERALDRY TERMS,2,4,2
4846,300,SHIELD,HERALDRY TERMS,2,4,3
4847,300,EXTENT,BREADTH,0,4,4
4848,311,PEA,WORDS BEFORE “NUT”,2,1,1
4849,311,CHEST,WORDS BEFORE “NUT”,2,1,2
4850,311,BROWN,SECOND WORDS IN TARANTINO MOVIES,3,1,3
4851,311,GROUNDS,GRASSY AREA,1,1,4
4852,311,HAZEL,WORDS BEFORE “NUT”,2,2,1
4853,311,HEAD,PERSON IN CHARGE,0,2,2
4854,311,GREEN,GRASSY AREA,1,2,3
4855,311,FICTION,SECOND WORDS IN TARANTINO MOVIES,3,2,4
4856,311,LAWN,GRASSY AREA,1,3,1
4857,311,CHAIR,PERSON IN CHARGE,0,3,2
4858,311,COCO,WORDS BEFORE “NUT”,2,3,3
4859,311,DIRECTOR,PERSON IN CHARGE,0,3,4
4860,311,CHIEF,PERSON IN CHARGE,0,4,1
4861,311,DOGS,SECOND WORDS IN TARANTINO MOVIES,3,4,2
4862,311,FIELD,GRASSY AREA,1,4,3
4863,311,UNCHAINED,SECOND WORDS IN TARANTINO MOVIES,3,4,4
4864,312,MERMAID,FAST FOOD MASCOTS,3,1,1
4865,312,PIXIE,"HAIRCUTS, WITH “CUT”",0,1,2
4866,312,MAIN,WATER AND GAS CONDUITS,2,1,3
4867,312,RULER,MEASURING INSTRUMENTS,1,1,4
4868,312,KING,FAST FOOD MASCOTS,3,2,1
4869,312,PIPE,WATER AND GAS CONDUITS,2,2,2
4870,312,BUZZ,"HAIRCUTS, WITH “CUT”",0,2,3
4871,312,BOWL,"HAIRCUTS, WITH “CUT”",0,2,4
4872,312,COMPASS,MEASURING INSTRUMENTS,1,3,1
4873,312,CLOWN,FAST FOOD MASCOTS,3,3,2
4874,312,CHANNEL,WATER AND GAS CONDUITS,2,3,3
4875,312,CREW,"HAIRCUTS, WITH “CUT”",0,3,4
4876,312,SCALE,MEASURING INSTRUMENTS,1,4,1
4877,312,LINE,WATER AND GAS CONDUITS,2,4,2
4878,312,WATCH,MEASURING INSTRUMENTS,1,4,3
4879,312,COLONEL,FAST FOOD MASCOTS,3,4,4
4880,313,SUPER,AUGMENTATIVE PREFIXES,1,1,1
4881,313,BALLOON,BECOME LARGER,2,1,2
4882,313,STICK,ITEMS IN CLASSIC KIDS’ GAMES,3,1,3
4883,313,SWELL,BECOME LARGER,2,1,4
4884,313,DOMINO,ITEMS IN CLASSIC KIDS’ GAMES,3,2,1
4885,313,JACK,ITEMS IN CLASSIC KIDS’ GAMES,3,2,2
4886,313,NEAT,ORDERLY,0,2,3
4887,313,UBER,AUGMENTATIVE PREFIXES,1,2,4
4888,313,HYPER,AUGMENTATIVE PREFIXES,1,3,1
4889,313,SNOWBALL,BECOME LARGER,2,3,2
4890,313,MARBLE,ITEMS IN CLASSIC KIDS’ GAMES,3,3,3
4891,313,CLEAN,ORDERLY,0,3,4
4892,313,TIDY,ORDERLY,0,4,1
4893,313,ULTRA,AUGMENTATIVE PREFIXES,1,4,2
4894,313,MUSHROOM,BECOME LARGER,2,4,3
4895,313,TRIM,ORDERLY,0,4,4
4896,299,JOKER,“I’M A ___” (LYRICS IN “THE JOKER”),3,1,1
4897,299,HAIR,FILM DEPARTMENTS,2,1,2
4898,299,RING,SEEN AT THE CIRCUS,0,1,3
4899,299,WITCH,“THE WIZARD OF OZ” FIGURES,1,1,4
4900,299,LION,“THE WIZARD OF OZ” FIGURES,1,2,1
4901,299,CLOWN,SEEN AT THE CIRCUS,0,2,2
4902,299,SINNER,“I’M A ___” (LYRICS IN “THE JOKER”),3,2,3
4903,299,WARDROBE,FILM DEPARTMENTS,2,2,4
4904,299,TENT,SEEN AT THE CIRCUS,0,3,1
4905,299,SCARECROW,“THE WIZARD OF OZ” FIGURES,1,3,2
4906,299,MAKEUP,FILM DEPARTMENTS,2,3,3
4907,299,WIZARD,“THE WIZARD OF OZ” FIGURES,1,3,4
4908,299,PROPS,FILM DEPARTMENTS,2,4,1
4909,299,SMOKER,“I’M A ___” (LYRICS IN “THE JOKER”),3,4,2
4910,299,TRAPEZE,SEEN AT THE CIRCUS,0,4,3
4911,299,LOVER,“I’M A ___” (LYRICS IN “THE JOKER”),3,4,4
4912,314,WEDDING,BEGINNING WITH DAY ABBREVIATIONS,3,1,1
4913,314,SPIRIT,U.S.-BASED AIRLINES,2,1,2
4914,314,DRILL,BIT OF REPETITIVE TRAINING,1,1,3
4915,314,FRIAR,BEGINNING WITH DAY ABBREVIATIONS,3,1,4
4916,314,AMERICAN,U.S.-BASED AIRLINES,2,2,1
4917,314,SUNDRY,BEGINNING WITH DAY ABBREVIATIONS,3,2,2
4918,314,MONKEY,BEGINNING WITH DAY ABBREVIATIONS,3,2,3
4919,314,WRENCH,PULL USING FORCE,0,2,4
4920,314,ROUTINE,BIT OF REPETITIVE TRAINING,1,3,1
4921,314,YANK,PULL USING FORCE,0,3,2
4922,314,UNITED,U.S.-BASED AIRLINES,2,3,3
4923,314,EXERCISE,BIT OF REPETITIVE TRAINING,1,3,4
4924,314,TEAR,PULL USING FORCE,0,4,1
4925,314,FRONTIER,U.S.-BASED AIRLINES,2,4,2
4926,314,PRACTICE,BIT OF REPETITIVE TRAINING,1,4,3
4927,314,RIP,PULL USING FORCE,0,4,4
4928,321,SIDE,___ EFFECT,3,1,1
4929,321,SURFACE,SUPERFICIAL,2,1,2
4930,321,BUTTERFLY,___ EFFECT,3,1,3
4931,321,DOMINO,___ EFFECT,3,1,4
4932,321,FREESTYLE,INVENT AS YOU GO,0,2,1
4933,321,PLACEBO,___ EFFECT,3,2,2
4934,321,MAKE UP,INVENT AS YOU GO,0,2,3
4935,321,CRAWL,THINGS BABIES DO,1,2,4
4936,321,COSMETIC,SUPERFICIAL,2,3,1
4937,321,BABBLE,THINGS BABIES DO,1,3,2
4938,321,EXTERNAL,SUPERFICIAL,2,3,3
4939,321,AD-LIB,INVENT AS YOU GO,0,3,4
4940,321,COO,THINGS BABIES DO,1,4,1
4941,321,IMPROV,INVENT AS YOU GO,0,4,2
4942,321,SHALLOW,SUPERFICIAL,2,4,3
4943,321,NURSE,THINGS BABIES DO,1,4,4
4944,323,SURPRISE,FLABBERGAST,0,1,1
4945,323,BOX,THEATER SECTIONS,3,1,2
4946,323,STORY,BIT OF JOURNALISM,1,1,3
4947,323,STAGE,THEATER SECTIONS,3,1,4
4948,323,LEVEL,ON THE SAME PLANE,2,2,1
4949,323,ROCK,FLABBERGAST,0,2,2
4950,323,ORCHESTRA,THEATER SECTIONS,3,2,3
4951,323,FLOOR,FLABBERGAST,0,2,4
4952,323,BALCONY,THEATER SECTIONS,3,3,1
4953,323,FEATURE,BIT OF JOURNALISM,1,3,2
4954,323,REPORT,BIT OF JOURNALISM,1,3,3
4955,323,FLAT,ON THE SAME PLANE,2,3,4
4956,323,FLUSH,ON THE SAME PLANE,2,4,1
4957,323,SHOCK,FLABBERGAST,0,4,2
4958,323,EVEN,ON THE SAME PLANE,2,4,3
4959,323,ARTICLE,BIT OF JOURNALISM,1,4,4
4960,318,DIRT,GATHERED BY SPIES,3,1,1
4961,318,MIND,"HEED, AS RULES",1,1,2
4962,318,SHARE,ALLOTMENT,2,1,3
4963,318,REGARD,"HEED, AS RULES",1,1,4
4964,318,POST,UPRIGHT SUPPORT,0,2,1
4965,318,INTELLIGENCE,GATHERED BY SPIES,3,2,2
4966,318,FOLLOW,"HEED, AS RULES",1,2,3
4967,318,STAKE,ALLOTMENT,2,2,4
4968,318,OBSERVE,"HEED, AS RULES",1,3,1
4969,318,INTEREST,ALLOTMENT,2,3,2
4970,318,COLUMN,UPRIGHT SUPPORT,0,3,3
4971,318,SECRETS,GATHERED BY SPIES,3,3,4
4972,318,POLE,UPRIGHT SUPPORT,0,4,1
4973,318,INFORMATION,GATHERED BY SPIES,3,4,2
4974,318,PERCENTAGE,ALLOTMENT,2,4,3
4975,318,PILLAR,UPRIGHT SUPPORT,0,4,4
4976,319,MEAN,HAVE IN MIND,1,1,1
4977,319,GIRLS,GOLDEN ___,3,1,2
4978,319,IN,UNIT ABBREVIATIONS,2,1,3
4979,319,OZ,UNIT ABBREVIATIONS,2,1,4
4980,319,CURB,SIDEWALK SIGHTS,0,2,1
4981,319,PLAN,HAVE IN MIND,1,2,2
4982,319,PARACHUTE,GOLDEN ___,3,2,3
4983,319,GUTTER,SIDEWALK SIGHTS,0,2,4
4984,319,GAL,UNIT ABBREVIATIONS,2,3,1
4985,319,RULE,GOLDEN ___,3,3,2
4986,319,GRATE,SIDEWALK SIGHTS,0,3,3
4987,319,FLEECE,GOLDEN ___,3,3,4
4988,319,AIM,HAVE IN MIND,1,4,1
4989,319,CAL,UNIT ABBREVIATIONS,2,4,2
4990,319,INTEND,HAVE IN MIND,1,4,3
4991,319,MANHOLE,SIDEWALK SIGHTS,0,4,4
4992,320,GLUE,ATTACH WITH ADHESIVE,0,1,1
4993,320,STICK,ATTACH WITH ADHESIVE,0,1,2
4994,320,CUT,DIAMOND QUALITIES,2,1,3
4995,320,WORDS,PUBLISHED LINES,1,1,4
4996,320,ROD,A-___,3,2,1
4997,320,COPY,PUBLISHED LINES,1,2,2
4998,320,PLUS,A-___,3,2,3
4999,320,LIST,A-___,3,2,4
5000,320,PASTE,ATTACH WITH ADHESIVE,0,3,1
5001,320,COLOR,DIAMOND QUALITIES,2,3,2
5002,320,TEXT,PUBLISHED LINES,1,3,3
5003,320,CLARITY,DIAMOND QUALITIES,2,3,4
5004,320,OK,A-___,3,4,1
5005,320,WRITING,PUBLISHED LINES,1,4,2
